Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S124502620,Snow/Ross's Goose,Anser caerulescens/rossii,258,1,US-CA,Kern,L2520115,Kern NWR--South Auto Tour Route,35.7486973,-119.5972538,2022-12-23,10:55 AM,eBird - Traveling Count,195,1,6.437,,3,,"Among GWFG flock, too far to identify to species."
S50878322,Snow/Ross's Goose,Anser caerulescens/rossii,258,3000,US-CA,Merced,L615250,Merced NWR--Auto Loop,37.1679431,-120.6220293,2018-12-22,02:32 PM,eBird - Traveling Count,150,1,9.656,,2
S145749402,Swan Goose (Domestic type),Anser cygnoides (Domestic type),265,1,US-AZ,Pima,L227274,Reid Park,32.2102866,-110.9235907,2023-07-23,05:51 PM,eBird - Traveling Count,47,1,.34,,2,,,,601374041
S49205013,Greater White-fronted Goose,Anser albifrons,267,12,US-CA,Alameda,L484238,Albany Mudflats,37.892331,-122.3117995,2018-10-13,08:47 AM,eBird - Traveling Count,80,1,1.287,,2,,,,118968941
S130266283,Greater White-fronted Goose,Anser albifrons,267,1,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-03-05,07:05 AM,eBird - Traveling Count,160,1,6.067,,2,,*rare; nice spot by Aaron swimming downstream with CANG. Brown/gray goose orange/pink bill and white face. distant pics,"Cloudy to start then clearing later. Absurd amount of singing birds and activity. Target was thrush but easily found it early, so spent the majority of time elsewhere. Super cool spot.    100-45%, 4-10NW , 32-39°f",542701851
S105340730,Greater White-fronted Goose,Anser albifrons,267,10,US-CA,Kern,L2520115,Kern NWR--South Auto Tour Route,35.7486973,-119.5972538,2022-03-19,03:15 PM,eBird - Traveling Count,105,1,6.437,,3,,"Two small flocks flying in the distance over a pond, also heard calling."
S124502620,Greater White-fronted Goose,Anser albifrons,267,200,US-CA,Kern,L2520115,Kern NWR--South Auto Tour Route,35.7486973,-119.5972538,2022-12-23,10:55 AM,eBird - Traveling Count,195,1,6.437,,3,,"Large flocks in the distance, flushed by hunters’ gunshots. Conservative estimate."
S50878322,Greater White-fronted Goose,Anser albifrons,267,400,US-CA,Merced,L615250,Merced NWR--Auto Loop,37.1679431,-120.6220293,2018-12-22,02:32 PM,eBird - Traveling Count,150,1,9.656,,2
S125995571,Greater White-fronted Goose,Anser albifrons,267,32,US-CA,Santa Clara,L2597366,Coyote Valley--Laguna Ave.,37.1871074,-121.7367554,2023-01-12,07:11 AM,eBird - Traveling Count,120,1,1.83,,2,,Counted individually. Seen with the flock of Canada Geese on the north side of Laguna Ave. Photos attached.
S121214113,Greater White-fronted Goose,Anser albifrons,267,29,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-10-23,10:09 AM,eBird - Traveling Count,160,1,5.21,,2,,exact count
S124609133,Greater White-fronted Goose,Anser albifrons,267,7,US-CA,Santa Clara,L651904,Salt Pond A13,37.4452213,-121.9796562,2022-12-25,12:30 PM,eBird - Traveling Count,260,1,.805,,2,,"Group of 4 flying south, then 3 more with a Snow Goose.","Observing the giant gull flock on the mud of A13. Many gulls were streaming in from the south, and some streaming out towards the more distant salt ponds for the duration of the observation, so the total number of gulls increased from around 1500 to likely over 2000. Interestingly, there were no gulls on the A12 islands when we passed by them on our way back to Alviso Marina."
S115272578,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),289,4,US-CA,Santa Clara,L280388,Almaden Lake Park,37.2415899,-121.8727098,2022-07-17,09:18 AM,eBird - Traveling Count,106,1,1.89,,2
S122723388,Brant,Branta bernicla,291,1000,US-NY,Nassau,L283805,Baldwin Harbor Park,40.6257417,-73.6083472,2022-11-20,11:00 AM,eBird - Traveling Count,30,1,1.287,,2,,,"Insane wind, awful lighting."
S122797850,Brant,Branta bernicla,291,400,US-NY,Nassau,L109146,Jones Beach SP--Coast Guard Station,40.5888889,-73.5566667,2022-11-21,11:00 AM,eBird - Traveling Count,50,1,.805,,2
S122844010,Brant,Branta bernicla,291,1000,US-NY,Nassau,L109146,Jones Beach SP--Coast Guard Station,40.5888889,-73.5566667,2022-11-22,07:22 AM,eBird - Stationary Count,63,1,,,1
S124396227,Brant,Branta bernicla,291,23,US-CA,San Diego,L506275,San Diego River mudflats & Robb Field,32.7567009,-117.2392788,2022-12-21,03:59 PM,eBird - Traveling Count,55,1,.805,,4
S115882043,Brant,Branta bernicla,291,1,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-07-27,03:15 PM,eBird - Traveling Count,50,1,2.414,,2,,"Continuing. Seen in the channel on the right side of the trail, specifically, to the east of the east pond, about 3/4 of the way from the trailhead to the north bend of the pond. We saw the bird near a large flock of Mallards, but we were able to identify the Brant by the black head, slightly larger size than Mallard, brown body, and larger white rump. We observed the bird swimming back and forth with the Mallards in the channel for about 10 minutes before deciding to move on.","I had decided to take a break this afternoon per the suggestion of my friend, Tristan. We headed out towards the Sunnyvale WPCP in order to look for Brant. About a week ago, we had come here in the evening to look for Brant but to no avail. Sadly, we saw that people had seen Brant in the spot we looked just the day before and the day after. Then, Tristan went again and looped around three times without seeing it. Despite our previous failures, this time we were determined to find the goose. We parked on the street outside the pollution plant because Tristan had seen the plant parking lot was closed on Monday. We got our bikes from outside of the trunk and then rode together to the east pond. Along the way, Tristan was trying out his new camera and photographing Common Gallinules and Ruddy Duck. We continued biking before we were confronted by a wall of Mallard, Dowitchers, and Pelicans. We slowly progressed through, when suddenly I saw a goose with a black head and neck in the channel to the right of the trail. Without thinking, I exclaimed ""Isn't that it? Isn't that Brant?"" Tristan and I were elated to see that it was indeed Brant, swimming near the huge flock of Mallards we had seen earlier. We watched it swim back and forth in the channel among the Mallards. Tristan commented that it looked very similar to the Mallards, but I thought the white rump and black head made it stand out, although the size was only slightly bigger. We watched it for around 10 minutes before heading back home. We were very pleased with the outing: I had gotten my 300th species (Brant) and Tristan got his 150th and 151st (Long-billed Dowitcher and Brant). However we decided to just say Brant was 150th and Dowitcher was 151st.",470612081
S132642107,Brant,Branta bernicla,291,3,US-MA,Suffolk,L521509,Revere Beach--Pink Apartments,42.4205103,-70.9857291,2023-04-02,08:10 AM,eBird - Traveling Count,23,1,.247,,2
S132886717,Brant,Branta bernicla,291,10,US-MA,Suffolk,L521509,Revere Beach--Pink Apartments,42.4205103,-70.9857291,2023-04-02,06:41 PM,eBird - Stationary Count,12,0,,,2
S132642001,Brant,Branta bernicla,291,100,US-MA,Suffolk,L453703,Revere Beach--South End,42.4022912,-70.9894466,2023-04-02,07:08 AM,eBird - Traveling Count,58,1,1.021,,2
S132886682,Brant,Branta bernicla,291,50,US-MA,Suffolk,L453703,Revere Beach--South End,42.4022912,-70.9894466,2023-04-02,06:45 PM,eBird - Stationary Count,23,1,,,2
S122554952,Cackling Goose,Branta hutchinsii,308,1,US-MA,Hampshire,L842464,UMass Amherst--Campus Pond,42.389614,-72.5262451,2022-11-17,08:24 AM,eBird - Traveling Count,15,1,.17,,2,,"Short, stocky bill, Mallard-sized. Photos to come",,504556871
S124344680,Cackling Goose,Branta hutchinsii,308,1,US-CA,Imperial,L465122,Sonny Bono Salton Sea NWR--Rock Hill Trail,33.1788315,-115.6226921,2022-12-20,12:02 PM,eBird - Traveling Count,65,1,1.287,,4,,,,516281551
S50054190,Cackling Goose,Branta hutchinsii,308,6,US-CA,Santa Clara,L2597366,Coyote Valley--Laguna Ave.,37.1871074,-121.7367554,2018-11-19,08:10 AM,eBird - Traveling Count,135,1,2.816,,2,,,,124345011
S76767943,Cackling Goose,Branta hutchinsii,308,5,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2020-11-27,09:30 AM,eBird - Traveling Count,167,1,3.219,,3
S121214113,Cackling Goose,Branta hutchinsii,308,5,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-10-23,10:09 AM,eBird - Traveling Count,160,1,5.21,,2
S124871956,Cackling Goose,Branta hutchinsii,308,20,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2022-12-29,08:32 AM,eBird - Traveling Count,103,1,3.46,,2,,Flock seen flying and calling with much higher pitched calls than Canada geese.
S42380949,Cackling Goose,Branta hutchinsii,308,10,US-CA,Santa Clara,L1366207,Shoreline Park--kite flying area,37.4298107,-122.0768111,2018-01-30,11:30 AM,eBird - Traveling Count,40,0,1.609,,4
S125359466,Cackling Goose (minima),Branta hutchinsii minima,311,5,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-01-03,04:07 PM,eBird - Traveling Count,46,1,1.758,,3,,Five flying overhead towards Byxbee park. Observed very small geese with dark breasts and very short bills. Photo attached.,,520158831
S49205013,Canada Goose,Branta canadensis,319,2,US-CA,Alameda,L484238,Albany Mudflats,37.892331,-122.3117995,2018-10-13,08:47 AM,eBird - Traveling Count,80,1,1.287,,2,,,,118969001
S71998449,Canada Goose,Branta canadensis,319,15,US-CA,Alameda,L484238,Albany Mudflats,37.892331,-122.3117995,2020-07-31,06:40 PM,eBird - Traveling Count,30,0,1.287,,2
S48967483,Canada Goose,Branta canadensis,319,16,US-CA,Alameda,L597003,Berkeley Aquatic Park,37.855813,-122.2977448,2018-10-05,09:13 AM,eBird - Traveling Count,90,1,3.219,,1
S72542721,Canada Goose,Branta canadensis,319,2,US-CA,Alameda,L597003,Berkeley Aquatic Park,37.855813,-122.2977448,2020-08-18,09:25 AM,eBird - Traveling Count,80,1,4.828,,2
S53113679,Canada Goose,Branta canadensis,319,2,US-CA,Alameda,L583789,Berkeley Marina,37.8661808,-122.3135376,2019-02-24,11:25 AM,eBird - Traveling Count,60,1,1.127,,3
S147793340,Canada Goose,Branta canadensis,319,6,US-CA,Alameda,L2484413,Hayward Regional Shoreline--Hayward's Landing,37.6453302,-122.1558022,2023-08-19,08:30 AM,eBird - Traveling Count,59,1,.32,,2
S48718537,Canada Goose,Branta canadensis,319,2,US-CA,Alameda,L874154,Lake Chabot Regional Park,37.7244154,-122.1024199,2018-09-23,04:34 PM,eBird - Traveling Count,60,1,3.219,,3
S49256209,Canada Goose,Branta canadensis,319,2,US-CA,Alameda,L874154,Lake Chabot Regional Park,37.7244154,-122.1024199,2018-10-17,10:08 AM,eBird - Traveling Count,100,1,4.828,,3
S76248163,Canada Goose,Branta canadensis,319,70,US-CA,Alameda,L268122,Lake Merritt,37.8035451,-122.2567177,2020-11-14,09:42 AM,eBird - Traveling Count,122,1,4.023,,2
S49167991,Canada Goose,Branta canadensis,319,20,US-CA,Alameda,L487543,Lower Codornices Creek,37.8822125,-122.3036456,2018-10-13,08:50 AM,eBird - Traveling Count,40,1,.805,,2
S49498879,Canada Goose,Branta canadensis,319,100,US-CA,Alameda,L2402250,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,2018-10-27,09:14 AM,eBird - Traveling Count,120,0,1.609,,2,,,,121084691
S74098548,Canada Goose,Branta canadensis,319,50,US-CA,Alameda,L1266027,Sea Breeze Market Cove,37.8654693,-122.3065209,2020-09-26,09:52 AM,eBird - Traveling Count,30,1,1.609,,1
S130074644,Canada Goose,Branta canadensis,319,15,US-NY,Albany,L549972,Cohoes Flats,42.7761411,-73.6933064,2023-03-03,12:25 PM,eBird - Stationary Count,10,1,,,2
S120625067,Canada Goose,Branta canadensis,319,5,US-MA,Berkshire,L1851035,"Laurel Lake, Lee",42.3254193,-73.2708883,2022-10-13,05:40 PM,eBird - Traveling Count,20,1,.8,,2
S70603892,Canada Goose,Branta canadensis,319,100,US-CA,Contra Costa,L593834,Miller/Knox Regional Shoreline,37.9162036,-122.3865795,2020-06-19,10:00 AM,eBird - Traveling Count,101,1,2.414,,2
S132498626,Canada Goose,Branta canadensis,319,3,US-MA,Essex,L5377825,Flat Point,42.648333,-70.5922651,2023-04-02,12:59 PM,eBird - Traveling Count,17,1,.17,,2
S122432854,Canada Goose,Branta canadensis,319,8,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2022-11-13,11:48 AM,eBird - Traveling Count,36,1,.25,,3
S140194824,Canada Goose,Branta canadensis,319,3,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2023-06-01,01:00 PM,eBird - Traveling Count,13,1,.161,,2
S140194758,Canada Goose,Branta canadensis,319,1,US-MA,Essex,L2774775,Parker River NWR--Hellcat Dunes Loop,42.7445579,-70.7955307,2023-06-01,11:15 AM,eBird - Traveling Count,79,1,2.211,,2
S138667341,Canada Goose,Branta canadensis,319,2,US-MA,Essex,L444827,Parker River NWR--Lot 1,42.7897793,-70.8091271,2023-05-21,07:51 AM,eBird - Traveling Count,45,1,.45,,2
S140193441,Canada Goose,Branta canadensis,319,2,US-MA,Essex,L444827,Parker River NWR--Lot 1,42.7897793,-70.8091271,2023-06-01,09:37 AM,eBird - Traveling Count,38,1,.5,,2
S122432845,Canada Goose,Branta canadensis,319,7,US-MA,Essex,L8582402,Parker River NWR--Lot 6,42.7139256,-70.7778,2022-11-13,02:07 PM,eBird - Traveling Count,9,1,.339,,3
S138765452,Canada Goose,Branta canadensis,319,4,US-MA,Essex,L4986441,Parker River NWR--Nelson Island,42.7446853,-70.8290033,2023-05-21,03:43 PM,eBird - Traveling Count,180,1,3.33,,2
S122432857,Canada Goose,Branta canadensis,319,3,US-MA,Essex,L446674,Parker River NWR--North Pool Overlook,42.7541657,-70.8027005,2022-11-13,11:14 AM,eBird - Stationary Count,19,1,,,3
S140193995,Canada Goose,Branta canadensis,319,6,US-MA,Essex,L936733,Parker River NWR--Salt Pannes,42.7737313,-70.8073997,2023-06-01,10:20 AM,eBird - Traveling Count,33,1,.177,,2
S138677432,Canada Goose,Branta canadensis,319,1,US-MA,Essex,L24534779,"Parker River National Wildlife Refuge, Newbury US-MA 42.73831, -70.79198",42.738309,-70.791985,2023-05-21,10:11 AM,eBird - Traveling Count,12,1,.191,,2
S128065311,Canada Goose,Branta canadensis,319,5,US-MA,Franklin,L22546144,"01375, Sunderland US-MA (42.4285,-72.5766)",42.428505,-72.576564,2023-02-11,08:35 AM,eBird - Traveling Count,37,1,.916,,3
S127301229,Canada Goose,Branta canadensis,319,100,US-MA,Franklin,L673714,Barton Cove,42.6068003,-72.5465441,2023-01-28,01:52 PM,eBird - Traveling Count,65,1,.874,,1
S127301155,Canada Goose,Branta canadensis,319,100,US-MA,Franklin,L340851,Turners Falls Power Canal,42.5949419,-72.577219,2023-01-28,10:10 AM,eBird - Traveling Count,12,1,.725,,1
S127301144,Canada Goose,Branta canadensis,319,250,US-MA,Franklin,L2402215,Turners Falls--Unity Park,42.6067372,-72.551651,2023-01-28,09:38 AM,eBird - Traveling Count,19,1,.402,,1
S121637499,Canada Goose,Branta canadensis,319,87,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2022-10-30,04:52 PM,eBird - Traveling Count,67,1,3.069,,1
S130266283,Canada Goose,Branta canadensis,319,615,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-03-05,07:05 AM,eBird - Traveling Count,160,1,6.067,,2,,*large numbers viewed from tent platforms. Mostly drifting south down the river. Maybe a CACG in there but didn't have a scope.,"Cloudy to start then clearing later. Absurd amount of singing birds and activity. Target was thrush but easily found it early, so spent the majority of time elsewhere. Super cool spot.    100-45%, 4-10NW , 32-39°f"
S132780217,Canada Goose,Branta canadensis,319,2,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-04-03,09:09 AM,eBird - Traveling Count,139,1,2.45,,2
S134000798,Canada Goose,Branta canadensis,319,15,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-04-16,08:13 AM,eBird - Traveling Count,115,1,4.289,,1
S122610168,Canada Goose,Branta canadensis,319,230,US-MA,Hampden,L207381,Longmeadow Flats,42.045,-72.6,2022-11-18,07:30 AM,eBird - Traveling Count,60,1,1.778,,1
S121637493,Canada Goose,Branta canadensis,319,100,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2022-10-30,03:46 PM,eBird - Traveling Count,59,1,3.451,,1
S122610157,Canada Goose,Branta canadensis,319,40,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2022-11-18,06:32 AM,eBird - Traveling Count,53,1,1.922,,1
S122610235,Canada Goose,Branta canadensis,319,150,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2022-11-18,08:55 AM,eBird - Traveling Count,35,1,1.287,,1
S132780207,Canada Goose,Branta canadensis,319,25,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2023-04-03,11:30 AM,eBird - Traveling Count,43,1,2.13,,2
S136021747,Canada Goose,Branta canadensis,319,2,US-MA,Hampshire,L24025331,"01002, Amherst US-MA (42.3437,-72.4865)",42.343707,-72.486459,2023-05-04,08:42 AM,eBird - Traveling Count,28,1,.505,,3
S127323239,Canada Goose,Branta canadensis,319,42,US-MA,Hampshire,L22414820,"69 Moody Bridge Rd, Hadley US-MA 42.34086, -72.56447",42.340861,-72.56447,2023-01-31,08:13 AM,eBird - Traveling Count,30,1,.628,,2
S127323254,Canada Goose,Branta canadensis,319,5,US-MA,Hampshire,L22414823,"69 Moody Bridge Rd, Hadley US-MA 42.34144, -72.56462",42.341443,-72.564616,2023-01-31,07:53 AM,eBird - Traveling Count,19,1,.472,,2
S120073896,Canada Goose,Branta canadensis,319,20,US-MA,Hampshire,L1854308,Arcadia Wildlife Sanctuary (Mass Audubon),42.2892095,-72.6454518,2022-10-04,08:44 AM,eBird - Traveling Count,112,1,3.098,,1
S118857098,Canada Goose,Branta canadensis,319,40,US-MA,Hampshire,L207343,Arcadia Wildlife Sanctuary--Meadows Conservation Area (Mass Audubon),42.3007929,-72.647502,2022-09-15,10:00 AM,eBird - Stationary Count,25,1,,,1
S120591856,Canada Goose,Branta canadensis,319,300,US-MA,Hampshire,L207343,Arcadia Wildlife Sanctuary--Meadows Conservation Area (Mass Audubon),42.3007929,-72.647502,2022-10-13,07:15 AM,eBird - Traveling Count,117,1,2.721,,1
S129771835,Canada Goose,Branta canadensis,319,125,US-MA,Hampshire,L207343,Arcadia Wildlife Sanctuary--Meadows Conservation Area (Mass Audubon),42.3007929,-72.647502,2023-02-27,06:56 AM,eBird - Traveling Count,87,1,3.283,,3,,,"UMass bird club walk. Out along the middle road and back. Pretty Birdy overall.    28%, 5-10mph NW, 30°f"
S136436891,Canada Goose,Branta canadensis,319,2,US-MA,Hampshire,L7349102,"Fitzgerald Lake Conservation Area--Pines Edge Area, Boggy Meadow Trail",42.343536,-72.647348,2023-05-07,07:37 AM,eBird - Traveling Count,74,1,1.412,,2
S137996726,Canada Goose,Branta canadensis,319,1,US-MA,Hampshire,L7349102,"Fitzgerald Lake Conservation Area--Pines Edge Area, Boggy Meadow Trail",42.343536,-72.647348,2023-05-16,07:03 AM,eBird - Traveling Count,136,1,1.76,,5
S122174249,Canada Goose,Branta canadensis,319,25,US-MA,Hampshire,L527046,"Great Pond, Hatfield",42.3960797,-72.605896,2022-11-10,06:56 AM,eBird - Traveling Count,107,1,2.944,,3,,,UMass Bird Club outing
S130383640,Canada Goose,Branta canadensis,319,16,US-MA,Hampshire,L527046,"Great Pond, Hatfield",42.3960797,-72.605896,2023-03-07,07:00 AM,eBird - Traveling Count,113,1,1.299,,5
S127324162,Canada Goose,Branta canadensis,319,60,US-MA,Hampshire,L673515,Hadley Cove,42.3300204,-72.5891644,2023-01-31,08:52 AM,eBird - Traveling Count,7,1,.098,,2
S130266285,Canada Goose,Branta canadensis,319,4,US-MA,Hampshire,L1435578,Holyoke Dam-Hampshire County side,42.2148934,-72.6009818,2023-03-05,10:47 AM,eBird - Stationary Count,8,1,,,2,,,"35%, 8NW , 40°f"
S126861472,Canada Goose,Branta canadensis,319,200,US-MA,Hampshire,L382646,"Honey Pot, Hadley",42.3455556,-72.615,2023-01-24,10:33 AM,eBird - Traveling Count,105,1,.805,,1
S140170192,Canada Goose,Branta canadensis,319,73,US-MA,Hampshire,L382646,"Honey Pot, Hadley",42.3455556,-72.615,2023-05-31,07:18 AM,eBird - Traveling Count,18,1,.618,,1,,47+26 flyover flocks
S132034797,Canada Goose,Branta canadensis,319,3,US-MA,Hampshire,L722281,Norwottuck Rail Trail--Station Rd.,42.3426859,-72.4878573,2023-03-28,07:05 AM,eBird - Traveling Count,49,1,.75,,1
S132854680,Canada Goose,Branta canadensis,319,5,US-MA,Hampshire,L722281,Norwottuck Rail Trail--Station Rd.,42.3426859,-72.4878573,2023-04-06,07:00 AM,eBird - Traveling Count,96,1,2.72,,6,,,"Foggy with low cloud cover. UMass bird club walk. Lots of migrants foraging along the trail.    100% foggy, calm NW , 42°f"
S133079801,Canada Goose,Branta canadensis,319,2,US-MA,Hampshire,L722281,Norwottuck Rail Trail--Station Rd.,42.3426859,-72.4878573,2023-04-08,08:12 AM,eBird - Traveling Count,76,1,1.564,,1
